ncode,proba_0,proba_1,proba_2,proba_3,proba_4
N5606HE,0.01083484198898077,0.962346076965332,0.008939750492572784,0.008939750492572784,0.008939750492572784
N5607HE,0.02142096869647503,0.9215238094329834,0.01901838555932045,0.01901838555932045,0.01901838555932045
N5612HE,0.9910793900489807,0.004931398201733828,0.0013297625118866563,0.0013297625118866563,0.0013297625118866563
N5613HE,0.7597299218177795,0.21815010905265808,0.00737334368750453,0.00737334368750453,0.00737334368750453
N5618HE,0.021511638537049294,0.9220924377441406,0.018798625096678734,0.018798625096678734,0.018798625096678734
N5627HE,0.9912273287773132,0.004822979681193829,0.001316521316766739,0.001316521316766739,0.001316521316766739
N5628HE,0.9521546363830566,0.03994908928871155,0.00263203214854002,0.00263203214854002,0.00263203214854002
N5631HE,0.9909283518791199,0.0050422428175807,0.0013431336265057325,0.0013431336265057325,0.0013431336265057325
N5633HE,0.0847938060760498,0.6608248353004456,0.0847938060760498,0.0847938060760498,0.0847938060760498
N5495HE,0.003290223889052868,0.9921616911888123,0.0015160107286646962,0.0015160107286646962,0.0015160107286646962
N7921HB,0.9910770654678345,0.004932727199047804,0.0013300370192155242,0.0013300370192155242,0.0013300370192155242
N5635HE,0.7736544013023376,0.20639166235923767,0.0066512878984212875,0.0066512878984212875,0.0066512878984212875
N5638HE,0.9885618686676025,0.004660430364310741,0.0022592556197196245,0.0022592556197196245,0.0022592556197196245
N5639HE,0.9914484620094299,0.004782382864505053,0.001256347168236971,0.001256347168236971,0.001256347168236971
N5643HE,0.9914504885673523,0.0047810995019972324,0.0012560891918838024,0.0012560891918838024,0.0012560891918838024
N5646HE,0.776033341884613,0.20443369448184967,0.006510930601507425,0.006510930601507425,0.006510930601507425
N5647HE,0.9917275905609131,0.004576814826577902,0.001231944072060287,0.001231944072060287,0.001231944072060287
N5649HE,0.9914484620094299,0.004782382864505053,0.001256347168236971,0.001256347168236971,0.001256347168236971
N5654HE,0.9917294383049011,0.004575581755489111,0.0012316897045820951,0.0012316897045820951,0.0012316897045820951
N5669HE,0.7688767313957214,0.210306778550148,0.006938846316188574,0.006938846316188574,0.006938846316188574
N5670HE,0.7685134410858154,0.22239476442337036,0.0030305813997983932,0.0030305813997983932,0.0030305813997983932
N5672HE,0.5716365575790405,0.353860080242157,0.02483450062572956,0.02483450062572956,0.02483450062572956
N5676HE,0.9883474707603455,0.0047299861907958984,0.0023074953351169825,0.0023074953351169825,0.0023074953351169825
N5680HE,0.9917294383049011,0.004575581755489111,0.0012316897045820951,0.0012316897045820951,0.0012316897045820951
N5681HE,0.9917353391647339,0.004571888595819473,0.0012309284647926688,0.0012309284647926688,0.0012309284647926688
N5686HE,0.0034196472261101007,0.9918939471244812,0.0015621595084667206,0.0015621595084667206,0.0015621595084667206
N5687HE,0.9918668866157532,0.004474933724850416,0.001219411613419652,0.001219411613419652,0.001219411613419652
N5496HE,0.9914504885673523,0.0047810995019972324,0.0012560891918838024,0.0012560891918838024,0.0012560891918838024
N5694HE,0.010474548675119877,0.9642854928970337,0.008413354866206646,0.008413354866206646,0.008413354866206646
N5697HE,0.9917294383049011,0.004575581755489111,0.0012316897045820951,0.0012316897045820951,0.0012316897045820951
N5699HE,0.9494247436523438,0.042143408209085464,0.002810610691085458,0.002810610691085458,0.002810610691085458
N5701HE,0.9494247436523438,0.042143408209085464,0.002810610691085458,0.002810610691085458,0.002810610691085458
N5704HE,0.9494143128395081,0.04215366393327713,0.002810636069625616,0.002810636069625616,0.002810636069625616
N5714HE,0.9914504885673523,0.0047810995019972324,0.0012560891918838024,0.0012560891918838024,0.0012560891918838024
N5728HE,0.9494143128395081,0.04215366393327713,0.002810636069625616,0.002810636069625616,0.002810636069625616
N5729HE,0.9885618686676025,0.004660430364310741,0.0022592556197196245,0.0022592556197196245,0.0022592556197196245
N5730HE,0.9484097957611084,0.043150726705789566,0.0028131220024079084,0.0028131220024079084,0.0028131220024079084
N5624HE,0.10586805641651154,0.8902686238288879,0.0012877745321020484,0.0012877745321020484,0.0012877745321020484
N8606HD,0.9494143128395081,0.04215366393327713,0.002810636069625616,0.002810636069625616,0.002810636069625616
N5733HE,0.9494143128395081,0.04215366393327713,0.002810636069625616,0.002810636069625616,0.002810636069625616
N5734HE,0.9917314648628235,0.004574349615722895,0.001231436152011156,0.001231436152011156,0.001231436152011156
N5735HE,0.0033365730196237564,0.9921712875366211,0.001497398130595684,0.001497398130595684,0.001497398130595684
N5736HE,0.7689164876937866,0.21027177572250366,0.006937279365956783,0.006937279365956783,0.006937279365956783
N5671HE,0.9915891289710999,0.004678475204855204,0.0012440872378647327,0.0012440872378647327,0.0012440872378647327
N5739HE,0.9917395114898682,0.00456943130120635,0.0012304219417273998,0.0012304219417273998,0.0012304219417273998
N5745HE,0.9917294383049011,0.004575581755489111,0.0012316897045820951,0.0012316897045820951,0.0012316897045820951
N5748HE,0.9917275905609131,0.004576814826577902,0.001231944072060287,0.001231944072060287,0.001231944072060287
N5754HE,0.9494247436523438,0.042143408209085464,0.002810610691085458,0.002810610691085458,0.002810610691085458
N5757HE,0.07954642921686172,0.6818141937255859,0.07954642921686172,0.07954642921686172,0.07954642921686172
N5759HE,0.9885691404342651,0.004657461307942867,0.002257861429825425,0.002257861429825425,0.002257861429825425
N5766HE,0.003419446060433984,0.9918941855430603,0.0015621137572452426,0.0015621137572452426,0.0015621137572452426
N5768HE,0.9494247436523438,0.042143408209085464,0.002810610691085458,0.002810610691085458,0.002810610691085458
N5769HE,0.9917294383049011,0.004575581755489111,0.0012316897045820951,0.0012316897045820951,0.0012316897045820951
N5770HE,0.8516728281974792,0.14416956901550293,0.0013858472229912877,0.0013858472229912877,0.0013858472229912877
N5775HE,0.9494143128395081,0.04215366393327713,0.002810636069625616,0.002810636069625616,0.002810636069625616
N5778HE,0.9917275905609131,0.004576814826577902,0.001231944072060287,0.001231944072060287,0.001231944072060287
N5781HE,0.9484097957611084,0.043150726705789566,0.0028131220024079084,0.0028131220024079084,0.0028131220024079084
N5784HE,0.9484097957611084,0.043150726705789566,0.0028131220024079084,0.0028131220024079084,0.0028131220024079084
N5705HE,0.9917294383049011,0.004575581755489111,0.0012316897045820951,0.0012316897045820951,0.0012316897045820951
N5623HE,0.9484097957611084,0.043150726705789566,0.0028131220024079084,0.0028131220024079084,0.0028131220024079084
N5787HE,0.9914504885673523,0.0047810995019972324,0.0012560891918838024,0.0012560891918838024,0.0012560891918838024
N5790HE,0.9914484620094299,0.004782382864505053,0.001256347168236971,0.001256347168236971,0.001256347168236971
N5794HE,0.9494143128395081,0.04215366393327713,0.002810636069625616,0.002810636069625616,0.002810636069625616
N5800HE,0.9917275905609131,0.004576814826577902,0.001231944072060287,0.001231944072060287,0.001231944072060287
N5801HE,0.9494247436523438,0.042143408209085464,0.002810610691085458,0.002810610691085458,0.002810610691085458
N5805HE,0.9885618686676025,0.004660430364310741,0.0022592556197196245,0.0022592556197196245,0.0022592556197196245
N5807HE,0.9721307754516602,0.014742870815098286,0.004375380929559469,0.004375380929559469,0.004375380929559469
N5808HE,0.9494247436523438,0.042143408209085464,0.002810610691085458,0.002810610691085458,0.002810610691085458
N5813HE,0.9917395114898682,0.00456943130120635,0.0012304219417273998,0.0012304219417273998,0.0012304219417273998
N5814HE,0.9917395114898682,0.00456943130120635,0.0012304219417273998,0.0012304219417273998,0.0012304219417273998
N5815HE,0.9915891289710999,0.004678475204855204,0.0012440872378647327,0.0012440872378647327,0.0012440872378647327
N5816HE,0.9914484620094299,0.004782382864505053,0.001256347168236971,0.001256347168236971,0.001256347168236971
N5817HE,0.9917275905609131,0.004576814826577902,0.001231944072060287,0.001231944072060287,0.001231944072060287
N5818HE,0.9917395114898682,0.00456943130120635,0.0012304219417273998,0.0012304219417273998,0.0012304219417273998
N5820HE,0.9917395114898682,0.00456943130120635,0.0012304219417273998,0.0012304219417273998,0.0012304219417273998
N5821HE,0.9914484620094299,0.004782382864505053,0.001256347168236971,0.001256347168236971,0.001256347168236971
N5823HE,0.9914504885673523,0.0047810995019972324,0.0012560891918838024,0.0012560891918838024,0.0012560891918838024
N5824HE,0.9917294383049011,0.004575581755489111,0.0012316897045820951,0.0012316897045820951,0.0012316897045820951
N5827HE,0.010624383576214314,0.9635236263275146,0.008617301471531391,0.008617301471531391,0.008617301471531391
N5828HE,0.9914484620094299,0.004782382864505053,0.001256347168236971,0.001256347168236971,0.001256347168236971
N5829HE,0.9917294383049011,0.004575581755489111,0.0012316897045820951,0.0012316897045820951,0.0012316897045820951
N5831HE,0.9914484620094299,0.004782382864505053,0.001256347168236971,0.001256347168236971,0.001256347168236971
N5835HE,0.9915891289710999,0.004678475204855204,0.0012440872378647327,0.0012440872378647327,0.0012440872378647327
N5836HE,0.9914484620094299,0.004782382864505053,0.001256347168236971,0.001256347168236971,0.001256347168236971
N5839HE,0.9917395114898682,0.00456943130120635,0.0012304219417273998,0.0012304219417273998,0.0012304219417273998
N5840HE,0.9914504885673523,0.0047810995019972324,0.0012560891918838024,0.0012560891918838024,0.0012560891918838024
N5847HE,0.9914504885673523,0.0047810995019972324,0.0012560891918838024,0.0012560891918838024,0.0012560891918838024
N2440HE,0.9914504885673523,0.0047810995019972324,0.0012560891918838024,0.0012560891918838024,0.0012560891918838024
N5850HE,0.02161637879908085,0.9223254323005676,0.018686117604374886,0.018686117604374886,0.018686117604374886
N5851HE,0.9914484620094299,0.004782382864505053,0.001256347168236971,0.001256347168236971,0.001256347168236971
N5852HE,0.9494247436523438,0.042143408209085464,0.002810610691085458,0.002810610691085458,0.002810610691085458
N5856HE,0.9914504885673523,0.0047810995019972324,0.0012560891918838024,0.0012560891918838024,0.0012560891918838024
N5857HE,0.9914484620094299,0.004782382864505053,0.001256347168236971,0.001256347168236971,0.001256347168236971
N5859HE,0.7001750469207764,0.2873649597167969,0.004153321962803602,0.004153321962803602,0.004153321962803602
N5863HE,0.9494349360466003,0.0421331524848938,0.0028105846140533686,0.0028105846140533686,0.0028105846140533686
N5871HE,0.0033361806999891996,0.9921720027923584,0.001497312099672854,0.001497312099672854,0.001497312099672854
N5874HE,0.9917294383049011,0.004575581755489111,0.0012316897045820951,0.0012316897045820951,0.0012316897045820951
N5883HE,0.7028816938400269,0.2848111391067505,0.004102346021682024,0.004102346021682024,0.004102346021682024
N5884HE,0.7029725909233093,0.2847237288951874,0.004101231694221497,0.004101231694221497,0.004101231694221497
N3597HE,0.9494247436523438,0.042143408209085464,0.002810610691085458,0.002810610691085458,0.002810610691085458
N4688HE,0.70022052526474,0.28732115030288696,0.004152762237936258,0.004152762237936258,0.004152762237936258
N5886HE,0.9917395114898682,0.00456943130120635,0.0012304219417273998,0.0012304219417273998,0.0012304219417273998
N5894HE,0.9917294383049011,0.004575581755489111,0.0012316897045820951,0.0012316897045820951,0.0012316897045820951
N5895HE,0.9915891289710999,0.004678475204855204,0.0012440872378647327,0.0012440872378647327,0.0012440872378647327
N5901HE,0.9494143128395081,0.04215366393327713,0.002810636069625616,0.002810636069625616,0.002810636069625616
N5907HE,0.9494143128395081,0.04215366393327713,0.002810636069625616,0.002810636069625616,0.002810636069625616
N5908HE,0.9917353391647339,0.004571888595819473,0.0012309284647926688,0.0012309284647926688,0.0012309284647926688
N5911HE,0.9917294383049011,0.004575581755489111,0.0012316897045820951,0.0012316897045820951,0.0012316897045820951
N5877HE,0.9494143128395081,0.04215366393327713,0.002810636069625616,0.002810636069625616,0.002810636069625616
N5875HE,0.3815116882324219,0.6077452898025513,0.003580998396500945,0.003580998396500945,0.003580998396500945
N5858HE,0.9914484620094299,0.004782382864505053,0.001256347168236971,0.001256347168236971,0.001256347168236971
N5912HE,0.7736544013023376,0.20639166235923767,0.0066512878984212875,0.0066512878984212875,0.0066512878984212875
N5914HE,0.9914504885673523,0.0047810995019972324,0.0012560891918838024,0.0012560891918838024,0.0012560891918838024
N5915HE,0.9917275905609131,0.004576814826577902,0.001231944072060287,0.001231944072060287,0.001231944072060287
N5917HE,0.9494143128395081,0.04215366393327713,0.002810636069625616,0.002810636069625616,0.002810636069625616
N5918HE,0.9917275905609131,0.004576814826577902,0.001231944072060287,0.001231944072060287,0.001231944072060287
N5920HE,0.9494143128395081,0.04215366393327713,0.002810636069625616,0.002810636069625616,0.002810636069625616
N5921HE,0.9917275905609131,0.004576814826577902,0.001231944072060287,0.001231944072060287,0.001231944072060287
N5922HE,0.9914504885673523,0.0047810995019972324,0.0012560891918838024,0.0012560891918838024,0.0012560891918838024
N5923HE,0.9917395114898682,0.00456943130120635,0.0012304219417273998,0.0012304219417273998,0.0012304219417273998
N5928HE,0.9917275905609131,0.004576814826577902,0.001231944072060287,0.001231944072060287,0.001231944072060287
N5930HE,0.9914484620094299,0.004782382864505053,0.001256347168236971,0.001256347168236971,0.001256347168236971
N5931HE,0.913425862789154,0.028602300211787224,0.019323984161019325,0.019323984161019325,0.019323984161019325
N5934HE,0.003377759363502264,0.9920338988304138,0.0015294154873117805,0.0015294154873117805,0.0015294154873117805
N5193HE,0.34756121039390564,0.4229511618614197,0.07649590820074081,0.07649590820074081,0.07649590820074081
N5935HE,0.010475915856659412,0.9642807245254517,0.008414408192038536,0.008414408192038536,0.008414408192038536
N5926HE,0.7736935019493103,0.20635706186294556,0.006649781949818134,0.006649781949818134,0.006649781949818134
N8005HD,0.9917275905609131,0.004576814826577902,0.001231944072060287,0.001231944072060287,0.001231944072060287
N5866HE,0.9918668866157532,0.004474933724850416,0.001219411613419652,0.001219411613419652,0.001219411613419652
N5941HE,0.9494247436523438,0.042143408209085464,0.002810610691085458,0.002810610691085458,0.002810610691085458
N5942HE,0.9494143128395081,0.04215366393327713,0.002810636069625616,0.002810636069625616,0.002810636069625616
N5943HE,0.9914504885673523,0.0047810995019972324,0.0012560891918838024,0.0012560891918838024,0.0012560891918838024
N5948HE,0.7689164876937866,0.21027177572250366,0.006937279365956783,0.006937279365956783,0.006937279365956783
N5949HE,0.9494247436523438,0.042143408209085464,0.002810610691085458,0.002810610691085458,0.002810610691085458
N5953HE,0.9917275905609131,0.004576814826577902,0.001231944072060287,0.001231944072060287,0.001231944072060287
N5955HE,0.02161363884806633,0.922333836555481,0.018684208393096924,0.018684208393096924,0.018684208393096924
N5957HE,0.0033361806999891996,0.9921720027923584,0.001497312099672854,0.001497312099672854,0.001497312099672854
N5958HE,0.9917294383049011,0.004575581755489111,0.0012316897045820951,0.0012316897045820951,0.0012316897045820951
N5966HE,0.9918648600578308,0.004476141184568405,0.00121966318693012,0.00121966318693012,0.00121966318693012
N5968HE,0.9915891289710999,0.004678475204855204,0.0012440872378647327,0.0012440872378647327,0.0012440872378647327
N5864HE,0.9494143128395081,0.04215366393327713,0.002810636069625616,0.002810636069625616,0.002810636069625616
N5426HE,0.9917353391647339,0.004571888595819473,0.0012309284647926688,0.0012309284647926688,0.0012309284647926688
N2043HE,0.9917275905609131,0.004576814826577902,0.001231944072060287,0.001231944072060287,0.001231944072060287
N5974HE,0.9918648600578308,0.004476141184568405,0.00121966318693012,0.00121966318693012,0.00121966318693012
N5973HE,0.6975913643836975,0.28979921340942383,0.004203088115900755,0.004203088115900755,0.004203088115900755
N5975HE,0.9914504885673523,0.0047810995019972324,0.0012560891918838024,0.0012560891918838024,0.0012560891918838024
N5976HE,0.9918668866157532,0.004474933724850416,0.001219411613419652,0.001219411613419652,0.001219411613419652
N5978HE,0.7027912139892578,0.2848984897136688,0.004103459417819977,0.004103459417819977,0.004103459417819977
N5980HE,0.9917353391647339,0.004571888595819473,0.0012309284647926688,0.0012309284647926688,0.0012309284647926688
N5983HE,0.9484097957611084,0.043150726705789566,0.0028131220024079084,0.0028131220024079084,0.0028131220024079084
N5987HE,0.9917294383049011,0.004575581755489111,0.0012316897045820951,0.0012316897045820951,0.0012316897045820951
N5988HE,0.9494247436523438,0.042143408209085464,0.002810610691085458,0.002810610691085458,0.002810610691085458
N5989HE,0.9917275905609131,0.004576814826577902,0.001231944072060287,0.001231944072060287,0.001231944072060287
N5991HE,0.9494247436523438,0.042143408209085464,0.002810610691085458,0.002810610691085458,0.002810610691085458
N5994HE,0.007054125424474478,0.9848775863647461,0.0026894540060311556,0.0026894540060311556,0.0026894540060311556
N5998HE,0.7689164876937866,0.21027177572250366,0.006937279365956783,0.006937279365956783,0.006937279365956783
N5999HE,0.9914484620094299,0.004782382864505053,0.001256347168236971,0.001256347168236971,0.001256347168236971
N6002HE,0.0033775644842535257,0.992034375667572,0.0015293732285499573,0.0015293732285499573,0.0015293732285499573
N6003HE,0.9914484620094299,0.004782382864505053,0.001256347168236971,0.001256347168236971,0.001256347168236971
N6005HE,0.9914484620094299,0.004782382864505053,0.001256347168236971,0.001256347168236971,0.001256347168236971
N6006HE,0.9129930734634399,0.02875390090048313,0.019417667761445045,0.019417667761445045,0.019417667761445045
N6007HE,0.9915891289710999,0.004678475204855204,0.0012440872378647327,0.0012440872378647327,0.0012440872378647327
N6008HE,0.7736152410507202,0.20642629265785217,0.006652797572314739,0.006652797572314739,0.006652797572314739
N6013HE,0.003336378140375018,0.9921715259552002,0.0014973556390032172,0.0014973556390032172,0.0014973556390032172
N6015HE,0.9494247436523438,0.042143408209085464,0.002810610691085458,0.002810610691085458,0.002810610691085458
N6017HE,0.9855571389198303,0.011423616670072079,0.0010063654044643044,0.0010063654044643044,0.0010063654044643044
N6020HE,0.9484097957611084,0.043150726705789566,0.0028131220024079084,0.0028131220024079084,0.0028131220024079084
N6024HE,0.9917275905609131,0.004576814826577902,0.001231944072060287,0.001231944072060287,0.001231944072060287
N6026HE,0.9918687343597412,0.004473730456084013,0.0012191602727398276,0.0012191602727398276,0.0012191602727398276
N6028HE,0.9917294383049011,0.004575581755489111,0.0012316897045820951,0.0012316897045820951,0.0012316897045820951
N6032HE,0.9494247436523438,0.042143408209085464,0.002810610691085458,0.002810610691085458,0.002810610691085458
N6039HE,0.07954642921686172,0.6818141937255859,0.07954642921686172,0.07954642921686172,0.07954642921686172
N6040HE,0.9917294383049011,0.004575581755489111,0.0012316897045820951,0.0012316897045820951,0.0012316897045820951
N6042HE,0.010476600378751755,0.9642783999443054,0.008414938114583492,0.008414938114583492,0.008414938114583492
N6044HE,0.7029725909233093,0.2847237288951874,0.004101231694221497,0.004101231694221497,0.004101231694221497
N5868HE,0.003336378140375018,0.9921715259552002,0.0014973556390032172,0.0014973556390032172,0.0014973556390032172
N6049HE,0.9917275905609131,0.004576814826577902,0.001231944072060287,0.001231944072060287,0.001231944072060287
N6052HE,0.9494247436523438,0.042143408209085464,0.002810610691085458,0.002810610691085458,0.002810610691085458
N6057HE,0.9494247436523438,0.042143408209085464,0.002810610691085458,0.002810610691085458,0.002810610691085458
N6065HE,0.9494247436523438,0.042143408209085464,0.002810610691085458,0.002810610691085458,0.002810610691085458
N6072HE,0.9914504885673523,0.0047810995019972324,0.0012560891918838024,0.0012560891918838024,0.0012560891918838024
N6073HE,0.003419446060433984,0.9918941855430603,0.0015621137572452426,0.0015621137572452426,0.0015621137572452426
N6082HE,0.9917294383049011,0.004575581755489111,0.0012316897045820951,0.0012316897045820951,0.0012316897045820951
N6086HE,0.0034196472261101007,0.9918939471244812,0.0015621595084667206,0.0015621595084667206,0.0015621595084667206
N6083HE,0.0033373525366187096,0.9921697974205017,0.0014975679805502295,0.0014975679805502295,0.0014975679805502295
N6066HE,0.0033783698454499245,0.986486554145813,0.0033783698454499245,0.0033783698454499245,0.0033783698454499245
N6087HE,0.9494247436523438,0.042143408209085464,0.002810610691085458,0.002810610691085458,0.002810610691085458
N6088HE,0.9917294383049011,0.004575581755489111,0.0012316897045820951,0.0012316897045820951,0.0012316897045820951
N6090HE,0.9484097957611084,0.043150726705789566,0.0028131220024079084,0.0028131220024079084,0.0028131220024079084
N6093HE,0.9917294383049011,0.004575581755489111,0.0012316897045820951,0.0012316897045820951,0.0012316897045820951
N6098HE,0.7029725909233093,0.2847237288951874,0.004101231694221497,0.004101231694221497,0.004101231694221497
N6100HE,0.9918668866157532,0.004474933724850416,0.001219411613419652,0.001219411613419652,0.001219411613419652
N6101HE,0.7054840922355652,0.28235703706741333,0.0040529584512114525,0.0040529584512114525,0.0040529584512114525
N6103HE,0.9494247436523438,0.042143408209085464,0.002810610691085458,0.002810610691085458,0.002810610691085458
N6104HE,0.7029725909233093,0.2847237288951874,0.004101231694221497,0.004101231694221497,0.004101231694221497
N6110HE,0.9494143128395081,0.04215366393327713,0.002810636069625616,0.002810636069625616,0.002810636069625616
N6112HE,0.9138509631156921,0.028453445062041283,0.019231822341680527,0.019231822341680527,0.019231822341680527
N6114HE,0.9915891289710999,0.004678475204855204,0.0012440872378647327,0.0012440872378647327,0.0012440872378647327
N6117HE,0.9494143128395081,0.04215366393327713,0.002810636069625616,0.002810636069625616,0.002810636069625616
N6123HE,0.9917294383049011,0.004575581755489111,0.0012316897045820951,0.0012316897045820951,0.0012316897045820951
N6124HE,0.7028364539146423,0.2848547399044037,0.0041029020212590694,0.0041029020212590694,0.0041029020212590694
N6126HE,0.9917395114898682,0.00456943130120635,0.0012304219417273998,0.0012304219417273998,0.0012304219417273998
N2446HE,0.9885595440864563,0.004661426413804293,0.0022597231436520815,0.0022597231436520815,0.0022597231436520815
N4207HE,0.9917294383049011,0.004575581755489111,0.0012316897045820951,0.0012316897045820951,0.0012316897045820951
N5990HE,0.021699383854866028,0.9229077100753784,0.018464332446455956,0.018464332446455956,0.018464332446455956
N5845HE,0.9917275905609131,0.004576814826577902,0.001231944072060287,0.001231944072060287,0.001231944072060287
N5308HD,0.9917395114898682,0.00456943130120635,0.0012304219417273998,0.0012304219417273998,0.0012304219417273998
N6131HE,0.9920738935470581,0.004436001647263765,0.0011634172406047583,0.0011634172406047583,0.0011634172406047583
N6133HE,0.8464375138282776,0.1490778923034668,0.0014948847237974405,0.0014948847237974405,0.0014948847237974405
N6138HE,0.9463885426521301,0.04460322484374046,0.003002752549946308,0.003002752549946308,0.003002752549946308
N6145HE,0.9463885426521301,0.04460322484374046,0.003002752549946308,0.003002752549946308,0.003002752549946308
N6148HE,0.9463885426521301,0.04460322484374046,0.003002752549946308,0.003002752549946308,0.003002752549946308
N6153HE,0.9920738935470581,0.004436001647263765,0.0011634172406047583,0.0011634172406047583,0.0011634172406047583
N5961HE,0.9453288316726685,0.045655377209186554,0.00300522125326097,0.00300522125326097,0.00300522125326097
N0385HE,0.9463885426521301,0.04460322484374046,0.003002752549946308,0.003002752549946308,0.003002752549946308
N8072HD,0.7777687907218933,0.20265041291713715,0.006526891142129898,0.006526891142129898,0.006526891142129898
N6157HE,0.9463885426521301,0.04460322484374046,0.003002752549946308,0.003002752549946308,0.003002752549946308
N6158HE,0.9463995099067688,0.044592395424842834,0.0030027274042367935,0.0030027274042367935,0.0030027274042367935
N6161HE,0.9463995099067688,0.044592395424842834,0.0030027274042367935,0.0030027274042367935,0.0030027274042367935
N6162HE,0.7800785303115845,0.20075064897537231,0.0063902586698532104,0.0063902586698532104,0.0063902586698532104
N6165HE,0.9463995099067688,0.044592395424842834,0.0030027274042367935,0.0030027274042367935,0.0030027274042367935
N6168HE,0.9923322200775146,0.004245232790708542,0.0011407944839447737,0.0011407944839447737,0.0011407944839447737
N6172HE,0.9923322200775146,0.004245232790708542,0.0011407944839447737,0.0011407944839447737,0.0011407944839447737
N6177HE,0.00402961578220129,0.9918278455734253,0.00138084648642689,0.00138084648642689,0.00138084648642689
N6178HE,0.9923322200775146,0.004245232790708542,0.0011407944839447737,0.0011407944839447737,0.0011407944839447737
N6186HE,0.9923322200775146,0.004245232790708542,0.0011407944839447737,0.0011407944839447737,0.0011407944839447737
N5959HE,0.9923474788665771,0.004218562506139278,0.001144617679528892,0.001144617679528892,0.001144617679528892
N6191HE,0.9463885426521301,0.04460322484374046,0.003002752549946308,0.003002752549946308,0.003002752549946308
N6198HE,0.9463995099067688,0.044592395424842834,0.0030027274042367935,0.0030027274042367935,0.0030027274042367935
N6201HE,0.9463995099067688,0.044592395424842834,0.0030027274042367935,0.0030027274042367935,0.0030027274042367935
N6203HE,0.713381290435791,0.27516260743141174,0.003818736644461751,0.003818736644461751,0.003818736644461751
N6207HE,0.9923304319381714,0.004246371332556009,0.0011410291772335768,0.0011410291772335768,0.0011410291772335768
N6212HE,0.9923304319381714,0.004246371332556009,0.0011410291772335768,0.0011410291772335768,0.0011410291772335768
N5815HD,0.7824451923370361,0.19879460334777832,0.006253418046981096,0.006253418046981096,0.006253418046981096
N6063HE,0.003424939699470997,0.9920434355735779,0.0015105518978089094,0.0015105518978089094,0.0015105518978089094
N4507HE,0.0034674147609621286,0.991904079914093,0.0015428923070430756,0.0015428923070430756,0.0015428923070430756
N6216HE,0.9463995099067688,0.044592395424842834,0.0030027274042367935,0.0030027274042367935,0.0030027274042367935
N6220HE,0.9463995099067688,0.044592395424842834,0.0030027274042367935,0.0030027274042367935,0.0030027274042367935
N6223HE,0.9923304319381714,0.004246371332556009,0.0011410291772335768,0.0011410291772335768,0.0011410291772335768
N6224HE,0.010343410074710846,0.9650358557701111,0.008206911385059357,0.008206911385059357,0.008206911385059357
N6170HE,0.9923322200775146,0.004245232790708542,0.0011407944839447737,0.0011407944839447737,0.0011407944839447737
N6147HE,0.7824069857597351,0.19882835447788239,0.006254848558455706,0.006254848558455706,0.006254848558455706
N6094HE,0.010270404629409313,0.9654015898704529,0.008109351620078087,0.008109351620078087,0.008109351620078087
N6136HE,0.9920720458030701,0.004437196999788284,0.0011636570561677217,0.0011636570561677217,0.0011636570561677217
N6226HE,0.782597005367279,0.19865983724594116,0.0062477015890181065,0.0062477015890181065,0.0062477015890181065
N6230HE,0.9923322200775146,0.004245232790708542,0.0011407944839447737,0.0011407944839447737,0.0011407944839447737
N6231HE,0.9923377633094788,0.004241802264004946,0.0011400885414332151,0.0011400885414332151,0.0011400885414332151
N6166HE,0.9920738935470581,0.004436001647263765,0.0011634172406047583,0.0011634172406047583,0.0011634172406047583
N6233HE,0.9923322200775146,0.004245232790708542,0.0011407944839447737,0.0011407944839447737,0.0011407944839447737
N6234HE,0.9463885426521301,0.04460322484374046,0.003002752549946308,0.003002752549946308,0.003002752549946308
N6235HE,0.9922043085098267,0.004339574370533228,0.0011520514963194728,0.0011520514963194728,0.0011520514963194728
N6236HE,0.9923322200775146,0.004245232790708542,0.0011407944839447737,0.0011407944839447737,0.0011407944839447737
N6238HE,0.9923377633094788,0.004241802264004946,0.0011400885414332151,0.0011400885414332151,0.0011400885414332151
N6242HE,0.7080675363540649,0.2801869213581085,0.003915171138942242,0.003915171138942242,0.003915171138942242
N6245HE,0.713381290435791,0.27516260743141174,0.003818736644461751,0.003818736644461751,0.003818736644461751
N6246HE,0.4135642647743225,0.48754486441612244,0.032963596284389496,0.032963596284389496,0.032963596284389496
N6247HE,0.9920720458030701,0.004437196999788284,0.0011636570561677217,0.0011636570561677217,0.0011636570561677217
N6248HE,0.0020107452291995287,0.9953746199607849,0.000871488475240767,0.000871488475240767,0.000871488475240767
N5465HA,0.9923304319381714,0.004246371332556009,0.0011410291772335768,0.0011410291772335768,0.0011410291772335768
N6250HE,0.010343410074710846,0.9650358557701111,0.008206911385059357,0.008206911385059357,0.008206911385059357
N6252HE,0.010270404629409313,0.9654015898704529,0.008109351620078087,0.008109351620078087,0.008109351620078087
N6254HE,0.9920738935470581,0.004436001647263765,0.0011634172406047583,0.0011634172406047583,0.0011634172406047583
N6257HE,0.9891863465309143,0.004408825654536486,0.002134924288839102,0.002134924288839102,0.002134924288839102
N6260HE,0.9923304319381714,0.004246371332556009,0.0011410291772335768,0.0011410291772335768,0.0011410291772335768
N5737HE,0.9923304319381714,0.004246371332556009,0.0011410291772335768,0.0011410291772335768,0.0011410291772335768
N5842HE,0.0033831752371042967,0.9921799898147583,0.001478927442803979,0.001478927442803979,0.001478927442803979
